o_provincia	o_localidad	o_calle	o_numero	o_CP	n_provincia	n_partido	n_localidad	n_barrio	n_calle	n_numero	n_CP	n_resolucion	n_motivo	n_entre Calle 1	n_entre Calle 2	 CV_ZonaPeligrosa
SAN JUAN	SAN JUAN	SOLER SUR -BARRIO LOS ALAMOS	1237	5400	SAN JUAN		SAN JUAN	LOS ALAMOS	SOLER SUR		5400	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SAN NICOLAS	934	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA SANTA RITA	SAN NICOLAS	934	1407	CO	SM	AVENIDA DOCTOR JUAN BAUTISTA JUSTO	GALICIA	N
BUENOS AIRES	HURLINGHAM	AV. ARTURO JAURETCHE	995	1686	BUENOS AIRES	HURLINGHAM	HURLINGHAM		DR A JAURETCHE	995	1686	CO	SM	TAMBO NUEVO	SARGENTO SALAZAR	N
CORDOBA	ALTA GRACIA	AVDA LIBERTADOR Y LINCOLN SUR	0	5186	CORDOBA		ALTA GRACIA		AVENIDA LIBERTADOR		5186	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BALCARCE	1095	1064	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN TELMO	BALCARCE	1095	1064	CO	SM	CARLOS CALVO	HUMBERTO PRIMO	N
BUENOS AIRES	BERISSO	CALLES 61 Y 127	S/N	1923	BUENOS AIRES	BERISSO	BERISSO		CALLES	61	1923	NE	CI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	FRANKLIN	1769	1406	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	FLORES	BENJAMIN FRANKLIN	1769	1406	CO	SM	AVENIDA DONATO ALVAREZ	MANUEL RICARDO TRELLES	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LOYOLA	1481	1414	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	CHACARITA	MARTIN I DE LOYOLA	1481	1414	CO	SM	ROBERTO FITZ ROY	BONPLAND	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SAN MARTIN	627	1374	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	SAN MARTIN	627	1004	CO	SM	TUCUMAN	GENERAL JUAN JOSE VIAMONTE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TUCUMAN	944	1049	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	TUCUMAN	944	1049	CO	SM	SUIPACHA	PRESIDENTE CARLOS PELLEGRINI	N
BUENOS AIRES	BELLA VISTA		RIO NEGRO		BUENOS AIRES	SAN MIGUEL	BELLA VISTA	PARTIDO GENERAL SARMIENTO	RIO NEGRO			NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ARCOS	2368	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	ING ANTONIO ARCOS	2368	1428	CO	SM	AVENIDA FELIX DE OLAZABAL	ALMIRANTE MANUEL BLANCO ENCALADA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DEL CARRIL SALVADOR MARIA	2285	1419	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA PUEYRREDON	AV S M DEL CARRIL	2285	1419	CO	SM	PASAJE GABRIEL LAFOND	CARACAS	N
BUENOS AIRES	ADROGUE	SOMELLERA	235	1846	BUENOS AIRES	ALMIRANTE BROWN	ADROGUE	ALMIRANTE BROWN	A SOMELLERA	235	1846	CO	SM	AMENEDO		N
SAN LUIS	SAN LUIS	GRAL. PAZ	446	5700	SAN LUIS	CAPITAL	SAN LUIS		GRAL PAZ	446	5700	CO	SM	9 DE JULIO	AYACUCHO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MENENDEZ Y PELAYO	347	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VELEZ SARSFIELD	PJE MENENDEZ Y PELAYO	347	1407	CO	SM	JUAN ANTONIO SARACHAGA	DOCTOR JUAN FELIPE ARANGUREN	N
BUENOS AIRES	AVELLANEDA	TELLIER CARLOS	1087	1870	BUENOS AIRES	AVELLANEDA	DOCK SUD		ING CARLOS TELLIER	1087	1871	CO	SM	CARLOS PELLGRINI		S
BUENOS AIRES	ADROGUE	AV. JUAN DE GARAY	5414	1846	BUENOS AIRES	ALMIRANTE BROWN	ADROGUE		AVENIDA JUAN DE GARAY	5414	1846	NE	CI			
SANTA FE	ROSARIO	OCAMPO	3656	2000	SANTA FE	ROSARIO	ROSARIO	CINCO ESQUINAS	OCAMPO	3656	2003	CO	SM	SAN NICOLAS	CONSTITUCION	N
SALTA	EMBARCACION	CORDOBA	180	4550	SALTA	GENERAL JOSE DE SAN MARTIN	EMBARCACION		CORDOBA	180	4550	CO	SM			N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VUELTA DE OBLIGADO	1970	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	VUELTA DE OBLIGADO	1970	1428	CO	SM	MARISCAL ANTONIO JOSE DE SUCRE	ESTEBAN ECHEVERRIA	N
MENDOZA	VILLA NUEVA DE GUAYMALLEN	URQUIZA	315	5521	MENDOZA	GUAYMALLEN	VILLA NUEVA DE GUAYMALLEN		URQUIZA	315	5521	CO	SM	BANDERA DE LOS ANDES	ALFREDO R BUFANO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	IRIGOYEN BERNARDO DE	566	1072	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONSERRAT	DR B DE IRIGOYEN	566	1072	CO	SM	VENEZUELA	MEXICO	N
SANTA FE	VERA	SAN MARTIN	0	3550	SANTA FE		VERA		SAN MARTIN		3550	NE	AI			
SANTA FE	CHAÃ?AR LADEADO	URQUIZA	851	2643	SANTA FE	CASEROS	CHAÑAR LADEADO		URQUIZA	851	2643	CO	SM			N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MONROE	2591	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	MONROE	2591	1428	CO	SM	CIUDAD DE LA PAZ	JOSE DE AMENABAR	N
CORDOBA	VILLA DOLORES	BRIZUELA	16	5870	CORDOBA	SAN JAVIER	VILLA DOLORES		BRIZUELA	16	5870	CO	SM			N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BRASIL	2547	1260	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PARQUE PATRICIOS	BRASIL	2547	1260	CO	SM	PRESBITERO MANUEL ALBERTI	AVENIDA JUJUY	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ALBERTI	765	1223	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	PBTO M ALBERTI	765	1223	CO	SM	CHILE	AVENIDA INDEPENDENCIA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	PAUNERO	2778	1425	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	PAUNERO	2778	1425	CO	SM	AVENIDA GENERAL JUAN GREGORIO DE LAS HERAS	CABELLO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	PUEYRREDON AVDA.	1270	1118	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RECOLETA	AV GRAL JUAN M DE PUEYRREDON	1270	1118	CO	SM	GENERAL LUCIO NORBERTO MANSILLA	CHARCAS	N
LA PAMPA	GENERAL PICO	9	702	6360	LA PAMPA	MARACO	GENERAL PICO	CENTRO	CALLE 9	702	6360	CO	SM	CALLE 16	AVENIDA GENERAL JOSE DE SAN MARTIN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SAN MARTIN	320	1004	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	SAN MARTIN	320	1004	CO	SM	DOMINGO FAUSTINO SARMIENTO	AVENIDA CORRIENTES	N
BUENOS AIRES	SAN FERNANDO	ITUZAINGO	1080	1646	BUENOS AIRES	SAN FERNANDO	SAN FERNANDO		ITUZAINGO	1080	1646	CO	SM	AVENIDA DEL LIBERTADOR GENERAL SAN MARTIN	AVENIDA PRESIDENTE JUAN DOMINGO PERON	N
CORDOBA	CRUZ ALTA	RIOJA	1187	2189	CORDOBA	MARCOS JUAREZ	CRUZ ALTA		LA RIOJA	1187	2189	CO	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ESTADOS UNIDOS	2825	1227	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN CRISTOBAL	ESTADOS UNIDOS	2825	1227	CO	SM	CATAMARCA	GREGORIO DEAN FUNES	N
SANTA FE	CASILDA	BUENOS AIRES	2123	2170	SANTA FE	CASEROS	CASILDA	CENTRO	BUENOS AIRES	2123	2170	CO	SM	SARMIENTO	1 DE MAYO	N
SAN LUIS	SAN LUIS	BARRIO SAN LUIS IV 50 VIVIENDAS MANZANA I 28	S/N	5700	SAN LUIS		SAN LUIS		BARRIO SAN LUIS IV		5700	NE	CI			
SANTA FE	SANTA FE	RIVADAVIA	3781	3000	SANTA FE		SANTA FE		RIVADAVIA	3781	3000	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	FRAY JUSTO SANTAMARIA DE ORO	2278	1425	CAPITAL FEDERAL		CIUDAD AUTONOMA BUENOS AIRES		FRAY JUSTO SANTAMARIA DE ORO	2278	1425	NE	CI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CONDE	718	1426	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	COLEGIALES	P CONDE	718	1426	CO	SM	AVENIDA FEDERICO LACROZE	TEODORO GARCIA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DIAZ AVELINO	2324/30	1406	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	FLORES	AVELINO DIAZ	2324	1406	CO	SM	CORONEL ESTEBAN BONORINO	JOSE RIVERA INDARTE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SAN MARTIN AVDA.	6437	1419	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA DEVOTO	AV GRAL SAN MARTIN	6437	1419	CO	SM	PAREJA	HABANA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CARABELAS	281	1009	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	PJE CARABELAS	281	1009	CO	SM	TENIENTE GENERAL JUAN DOMINGO PERON	DOMINGO FAUSTINO SARMIENTO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	HUMBOLDT	2443	1425	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	HUMBOLDT	2443	1425	CO	SM	CHARCAS	AVENIDA SANTA FE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LAVARDEN	143	1437	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PARQUE PATRICIOS	LAVARDEN	143	1437	CO	SM	PATAGONES	USPALLATA	N
BUENOS AIRES	LANUS	AV. HIPOLITO YRIGOYEN	4124	1824	BUENOS AIRES	LANUS	LANUS OESTE	LANUS	AV PTE H YRIGOYEN	4124	1824	CO	SM	RIOBAMBA	GOBERNADOR FELIPE LLAVALLOL	N
CORDOBA	BARRIO ITUZAINGO ANEXO	AV. FARADAY	5405	5000	CORDOBA	CAPITAL	CORDOBA	ITUZAINGO ANEXO	FARADAY	5405	5020	CO	SM	NICOLAS ACCAME	AVENIDA JUAN VUCETICH	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VERDI JOSE	1790	1417	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONTE CASTRO	PJE J VERDI	1790	1417	CO	SM	AVENIDA ANTONIO ALVAREZ JONTE	LASCANO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ALVAREZ JONTE AVDA.	1894	1416	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA GENERAL MITRE	AV A ALVAREZ JONTE	1894	1416	CO	SM	MODESTO SANCHEZ	TERRERO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BUFANO ALFREDO R.	2800	1417	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA DEL PARQUE	ALFREDO R BUFANO	2800	1417	CO	SM	FRAY GABRIEL ARREGUI	SANTO TOME	N
FORMOSA	FORMOSA	MITRE	852	3600	FORMOSA	FORMOSA	FORMOSA	SARMIENTO	GRAL MITRE	852	3600	CO	SM	AVENIDA 25 DE MAYO	JOSE MARIA URIBURU	N
BUENOS AIRES	MUNRO	ANTARTIDA ARGENTINA	2110	1605	BUENOS AIRES	VICENTE LOPEZ	MUNRO		ANTARTIDA ARGENTINA	2110	1605	CO	SM	VIRREY ANTONIO OLAGUER Y FELIU	CARLOS VILLATE	N
BUENOS AIRES	EL JAGUEL	DARDO ROCHA	2758	1842	BUENOS AIRES	ESTEBAN ECHEVERRIA	EL JAGUEL	EL JAGUEL	DR D ROCHA	2758	1842	CO	SM	JUAN M BARBERENA	EVITA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BOUCHARD	547	1106	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	ALF H BOUCHARD	547	1106	CO	SM	GENERAL JUAN LAVALLE	TUCUMAN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TALCAHUANO	1146	1013	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	TALCAHUANO	1146	1013	CO	SM	AVENIDA SANTA FE	ARENALES	N
MISIONES	POSADAS	RIVADAVIA	1969	3300	MISIONES	CAPITAL	POSADAS	CENTRO	PRES BERNARDINO RIVADAVIA	1969	3300	CO	SM	CORDOBA	RIOJA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	GUIDO GRAL.	1976	1119	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RECOLETA	GUIDO	1976	1119	CO	SM	AYACUCHO	PRESIDENTE ROBERTO M ORTIZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VENEZUELA	925	1095	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONSERRAT	VENEZUELA	925	1095	CO	SM	TACUARI	DOCTOR BERNARDO DE IRIGOYEN	N
BUENOS AIRES	VILLA GESELL	AVENIDA 1	1637	7165	BUENOS AIRES	VILLA GESELL	VILLA GESELL		AVENIDA 1	1637	7165	CO	SM	PASEO 116	PASEO 117	N
CORDOBA	VILLA DEL DIQUE	TUCUMAN	44	5862	CORDOBA	CALAMUCHITA	VILLA DEL DIQUE		TUCUMAN	44	5862	CO	SM			N
SANTA FE	ROSARIO	NAVARRO	7824	2000	SANTA FE	ROSARIO	ROSARIO	ANTARTIDA ARGENTINA	PBTO NAVARRO	7824	2008	CO	SM	JOSE EUSEBIO COLOMBRES	JORGE DE KAY	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MAIPÃ?	509	1006	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	MAIPU	509	1006	CO	SM	GENERAL JUAN LAVALLE	TUCUMAN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MADERO EDUARDO AVDA.	1020	1106	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	AV E MADERO	1020	1106	CO	SM	INGENIERO CARLOS MARIA DELLA PAOLERA	SAN MARTIN	N
BUENOS AIRES	RAMOS MEJIA	BARTOLOME MITRE	55	1704	BUENOS AIRES	LA MATANZA	RAMOS MEJIA		GRAL MITRE	55	1704	CO	SM	BOLIVAR	MORENO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BYNNON	6947	1408	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	LINIERS	SANTIAGO J BYNON	6947	1408	CO	SM	JUAN PIO GANA	PASAJE SANTIAGO BUERAS	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CORDOBA AVDA.	950	1054	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	AV CORDOBA	950	1054	CO	SM	SUIPACHA	PRESIDENTE CARLOS PELLEGRINI	N
BUENOS AIRES	LANUS	CARLOS PELEGRINI ESQUINA VIAMONTE	S/N	1824	BUENOS AIRES	LANUS	LANUS ESTE		CARLOS PELEGRINI		1824	NE	AI			
MENDOZA	GODOY CRUZ	INDEPENDENCIA	929	5501	MENDOZA		GODOY CRUZ		INDEPENDENCIA	929	5501	DU	DA			
BUENOS AIRES	HURLINGHAM	BUSTAMANTE Y GUEVARA	SECTOR	1686	BUENOS AIRES		HURLINGHAM		BUSTAMANTE Y GUEVARA SECTOR		1686	NP	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ECHEVERRIA	1822	1426	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	ESTEBAN ECHEVERRIA	1822	1428	CO	SM	SALUSTIANO ZAVALIA	3 DE FEBRERO	N
MENDOZA	GUAYMALLEN	ESPEJO	1311	5519	MENDOZA	GUAYMALLEN	CORONEL DORREGO		GRAL GERONIMO ESPEJO	1311	5519	CO	SM	PUEYRREDON	TUCUMAN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	AGRELO	3979	1224	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	ALMAGRO	DR P JOSE AGRELO	3979	1224	CO	SM	PUEBLO YAPEYU	QUINTINO BOCAYUVA	N
CORDOBA	CORDOBA	OCTAVIO PINTO	2051	5000	CORDOBA	CAPITAL	CORDOBA	MARECHAL	AV O PINTO	2051	5003	CO	SM	DOCTOR EMILIO R CONI	ANGEL ROFFO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	JUJUY	2090	1247	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PARQUE PATRICIOS	AV JUJUY	2090	1247	CO	SM	15 DE NOVIEMBRE DE 1889	JOSE RONDEAU	N
BUENOS AIRES	ESCOBAR	COLON	455	1625	BUENOS AIRES	ESCOBAR	BELEN DE ESCOBAR		COLON	455	1625	CO	SM	DOCTOR H TRAVI	E AMEGHINO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CALLAO AVDA.	420	1022	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	AV CALLAO	420	1022	CO	SM	AVENIDA CORRIENTES	GENERAL JUAN LAVALLE	N
CORDOBA	CORDOBA	AV. GENERAL PAZ	174	5000	CORDOBA	CAPITAL	CORDOBA	CENTRO	AV GRAL JOSE MARIA PAZ	174	5000	CO	SM	9 DE JULIO	AVENIDA COLON	N
CORDOBA	CORDOBA	VIAMONTE	1362	5000	CORDOBA	CAPITAL	CORDOBA	PUEYRREDON	GRAL JUAN JOSE VIAMONTE	1362	5004	CO	SM	COCHABAMBA	POTOSI	N
BUENOS AIRES	SAN ISIDRO	ONELLI	611	1642	BUENOS AIRES	SAN ISIDRO	SAN ISIDRO		C ONELLI	611	1642	CO	SM	3 DE FEBRERO	DON BOSCO	N
BUENOS AIRES	BURZACO	MELIAN	2147	1852	BUENOS AIRES	ALMIRANTE BROWN	BURZACO		J MELIAN	2147	1852	CO	SM	INTENDENTE ALVARO PINTOS	GUATAMBU	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	O'HIGGINS	1841	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	GRAL O HIGGINS	1841	1428	CO	SM	LA PAMPA	MARISCAL ANTONIO JOSE DE SUCRE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	YRIGOYEN HIPOLITO	3160	1207	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	PTE H YRIGOYEN	3160	1207	CO	SM	GENERAL JUSTO JOSE DE URQUIZA		N
MENDOZA	BERMEJO	MATHUS HOYOS	900	5533	MENDOZA	GUAYMALLEN	BERMEJO		A MATHUS HOYOS	900	5533	CO	SM			N
MENDOZA	MENDOZA	CHILE	709	5500	MENDOZA	CAPITAL	MENDOZA		REPUBLICA DE CHILE	709	5500	CO	SM	AVENIDA CRISTOBAL COLON	SAN LORENZO	N
CORDOBA	CORDOBA	AVDA. COLON	4850	5000	CORDOBA	CAPITAL	CORDOBA	VILLA URQUIZA	AV COLON	4850	5003	CO	SM	AVENIDA DOMINGO IROS	BOULOGNE SUR MER	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	FERNANDEZ MORENO BALDOMERO	1143	1406	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PARQUE CHACABUCO	B FERNANDEZ MORENO	1143	1406	CO	SM	AVENIDA MARIA EVA DUARTE DE PERON	CORONEL RAFAEL HORTIGUERA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	25 DE MAYO	487	1002	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	25 DE MAYO	487	1002	CO	SM	AVENIDA CORRIENTES	GENERAL JUAN LAVALLE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SANTA FE AVDA.	3996	1425	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	AV SANTA FE	3996	1425	CO	SM	ARMENIA	GURRUCHAGA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	GARCIA DE COSSIO	5825	1408	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	LINIERS	GARCIA DE COSSIO	5825	1408	CO	SM	POLA	FONROUGE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SARMIENTO	1562	1042	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	DOMINGO F SARMIENTO	1562	1042	CO	SM	PARANA	MONTEVIDEO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TRONADOR	935	1427	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA ORTUZAR	TRONADOR	935	1427	CO	SM	MANUEL FRAGA	CORONEL MANUEL ROSETI	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TUCUMAN	552	1049	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	TUCUMAN	552	1049	CO	SM	SAN MARTIN	FLORIDA	N
MISIONES	OBERA	CATAMARCA	434	3360	MISIONES	OBERA	OBERA	VILLA ERASMIE	CATAMARCA	434	3360	CO	SM	DOCTOR MARIANO MORENO	SAAVEDRA	N
BUENOS AIRES	CASEROS		AV. SAN MARTIN		BUENOS AIRES	TRES DE FEBRERO	CASEROS	PARTIDO 3 DE FEBRERO	AVENIDA SAN MARTIN			NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VOLTA	1810	1426	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	PJE VOLTA	1810	1426	CO	SM	ESTEBAN ARCE	AVENIDA GENERAL LUIS MARIA CAMPOS	N
CORDOBA	LOS GIGANTES	SAAVEDRA LAMAS	667	5001	CORDOBA	CAPITAL	CORDOBA	LOS GIGANTES	DR SAAVEDRA LAMAS	667	5001	CO	SM	DOCTOR FLORENCIO VARELA	CRUCE AVENIDA CARLOS GIMENEZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LLAVALLOL	5425	1419	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA DEVOTO	F LLAVALLOL	5425	1419	CO	SM	JOSE ANTONIO BAZURCO Y HERRERA	COCHRANE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SARMIENTO	552	1041	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	DOMINGO F SARMIENTO	552	1041	CO	SM	SAN MARTIN	FLORIDA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MAIPU	1300	1006	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	MAIPU	1300	1006	CO	SM	ARENALES	AVENIDA DOCTOR JOSE MARIA RAMOS MEJIA	N
BUENOS AIRES	BRAGADO	RIVADAVIA	1868	6740	BUENOS AIRES	BRAGADO	BRAGADO		PRES BERNARDINO RIVADAVIA	1868	6640	CO	SM	CORONEL JUAN PASCUAL PRINGLES	BALCARCE	N
MENDOZA	LAS HERAS	INDEPENDENCIA	2690	5539	MENDOZA	LAS HERAS	LAS HERAS		AV INDEPENDENCIA	2690	5539	CO	SM	BENJAMIN MATIENZO	SAN JUAN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RECONQUISTA	266	1003	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	RECONQUISTA	266	1003	CO	SM	TENIENTE GENERAL JUAN DOMINGO PERON	DOMINGO FAUSTINO SARMIENTO	N
SANTA FE	SANCTI SPIRITU	ZONA RURAL	S/N	2617	SANTA FE		SANCTI SPIRITU		ZONA RURAL		2617	NE	CI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	YAPEYU	858	1216	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BOEDO	PUEBLO YAPEYU	858	1216	CO	SM	AVENIDA INDEPENDENCIA	ESTADOS UNIDOS	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RIVADAVIA AVDA.	789	1002	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	AV B RIVADAVIA	789	1002	CO	SM	BATALLA DE CHACABUCO	PIEDRAS	N
MENDOZA	MENDOZA	PERU	2453	5500	MENDOZA	CAPITAL	MENDOZA		AV REP DE PERU	2453	5500	CO	SM			N
